SECTION1
,	".	0.00058309037901
^	jada	0.00112359550562
^	pinkett	0.00112359550562
^	smith	0.00449438202247
a	sorry	0.00397350993377
^	will	0.00224719101124
a	lil	0.01059602649007
n	twit	0.00049925112332
n	adultry	0.00049925112332
@	@pdp_candace	0.00140252454418
@	@gamersaloon	0.00140252454418
n	ca$h	0.00049925112332
v	playing	0.00090130689500
a	favorite	0.00529801324503
n	video	0.00798801797304
n	games	0.00149775336995
#	#gamersaloon	0.00709219858156
@	@ihatekatstacks	0.00140252454418
v	pull	0.00045065344750
a	gold	0.00132450331126
n	magnum	0.00049925112332
n	condom	0.00049925112332
p	while	0.00319488817891
v	packing	0.00045065344750
$	4	0.02777777777778
n	inch	0.00049925112332
n	dick	0.00199700449326
#	#whodoesthat	0.02127659574468
~	-----	0.00185873605948
#	#damnshame	0.00709219858156
v	debating	0.00045065344750
n	bar	0.00099850224663
v	watch	0.00270392068499
&	or	0.07949790794979
v	chill	0.00090130689500
!	hmmm	0.00246305418719
n	decisions	0.00099850224663
n	photo	0.00349475786321
u	http://tumblr.com/xohnc4qk5	0.00448430493274
^	yahoo	0.00337078651685
^	!	0.00337078651685
^	hotjobs	0.00112359550562
n	night	0.00299550673989
g	auditor-hotel	0.00729927007299
n	association	0.00049925112332
^	nort-duncanville	0.00112359550562
^	tx-	0.00112359550562
u	http://hotjobs.yahoo.com/j/jk35233u83b	0.00448430493274
#	#jobs	0.01418439716312
@	@mzchocolatae	0.00140252454418
v	looking	0.00315457413249
n	pic	0.00249625561658
v	put	0.00270392068499
l	wessss	0.00396825396825
v	keep	0.00315457413249
n	metal	0.00099850224663
!	hjahah	0.00246305418719
e	\m/	0.00675675675676
@	@awoemasa	0.00140252454418
v	having	0.00315457413249
r	consistently	0.00145137880987
v	aged	0.00045065344750
r	daily	0.00145137880987
n	years	0.00099850224663
v	am	0.00495718792249
v	finding	0.00045065344750
a	curmudgeonly	0.00132450331126
n	traits	0.00049925112332
v	becoming	0.00045065344750
r	more	0.01451378809869
a	prevalent	0.00132450331126
@	@_queencharlene	0.00140252454418
r	again	0.01015965166909
n	shooting	0.00049925112332
a	awesome	0.00529801324503
n	mo-tivation	0.00149775336995
v	going	0.00946372239748
v	make	0.00450653447499
o	this	0.01693320790216
r	not	0.04499274310595
a	lazy	0.00264900662252
!	bye	0.00492610837438
v	inspired	0.00045065344750
a	yummy	0.00132450331126
n	lunch	0.00199700449326
@	@erinepage	0.00140252454418
!	thanks	0.00492610837438
@	@yungworm21	0.00140252454418
^	lebron	0.01235955056180
n	beast	0.00099850224663
n	mode	0.00049925112332
@	deja_fckn_vu	0.00140252454418
v	had	0.00540784136999
n	dream	0.00149775336995
v	happened	0.00270392068499
a	spooky-wierd	0.00132450331126
^	#jordanheels	0.00112359550562
r	very	0.00290275761974
a	useful	0.00132450331126
n	fight	0.00099850224663
p	cause	0.00239616613419
n	hoodrat	0.00049925112332
^	jordan	0.00112359550562
n	stamp	0.00049925112332
&	n	0.02928870292887
n	hole	0.00149775336995
d	ur	0.00345224395857
n	dome	0.00049925112332
!	lls	0.00246305418719
n	mornin	0.00049925112332
a	beautiful	0.00397350993377
n	one	0.00099850224663
@	@shae_freedrizzy	0.00140252454418
!	no	0.02216748768473
n	twinn	0.00049925112332
@	@jay_reyes	0.00140252454418
d	all	0.02646720368239
p	about	0.01916932907348
^	pennsylvania	0.00112359550562
^	polka	0.00112359550562
^	lawrence	0.00112359550562
^	welk	0.00112359550562
@	@pretty_girl1908	0.00140252454418
n	punk	0.00049925112332
@	@shaineo_mac	0.00140252454418
r	tonite	0.00145137880987
~	<	0.01301115241636
r	honestly	0.00145137880987
v	cares	0.00045065344750
,	??	0.00699708454810
e	:-p	0.01351351351351
@	@waddleandsilvy	0.00140252454418
!	sup	0.00246305418719
n	shirt	0.00049925112332
p	off	0.00479233226837
v	2b	0.00045065344750
a	looking	0.00132450331126
p	cuz	0.00239616613419
a	hard	0.00397350993377
p	2	0.00958466453674
n	parts	0.00099850224663
r	absolutely	0.00145137880987
a	normal	0.00132450331126
v	saw	0.00135196034250
^	jazmyn	0.00112359550562
^	bi	0.00112359550562
,	..."	0.00233236151603
n	part	0.00299550673989
$	6	0.01851851851852
v	try	0.00450653447499
u	http://bit.ly/aumrcl	0.00448430493274
!	whaddup	0.00246305418719
a	pimpin	0.00132450331126
^	ken	0.00112359550562
!	ha	0.01231527093596
r	finna	0.00145137880987
n	cheerleadin	0.00049925112332
n	practice	0.00199700449326
!	yay	0.00738916256158
#	#cheer	0.00709219858156
@	@longliveandrea	0.00140252454418
o	#whatif	0.00188146754468
v	believed	0.00045065344750
n	everything	0.00399400898652
v	heard	0.00180261379000
a	-dumb	0.00132450331126
n	fuckers	0.00049925112332
@	@adamkotsko	0.00140252454418
v	forgotten	0.00045065344750
v	looove	0.00045065344750
n	coffee	0.00149775336995
n	cake	0.00099850224663
v	love	0.01126633618747
g	y	0.00729927007299
g	que	0.00729927007299
,	?!	0.00116618075802
@	@glynnaustinn	0.00280504908836
@	@koloradolane	0.00140252454418
#	#random	0.00709219858156
o	ii	0.00094073377234
v	kome	0.00045065344750
t	in	0.06521739130435
#	#hawthornenigga	0.00709219858156
#	#noelton	0.00709219858156
@	@bigbarracuda	0.00140252454418
v	r	0.00315457413249
n	scuba	0.00049925112332
n	diver	0.00049925112332
v	must	0.00135196034250
v	read	0.00405588102749
^	barracuda	0.00112359550562
n	novel	0.00049925112332
n	thrills	0.00049925112332
^	jaws	0.00112359550562
$	57	0.00462962962963
n	reviews	0.00049925112332
n	4stars	0.00049925112332
u	http://simurl.com	0.00448430493274
!	haha	0.04187192118227
n	producer	0.00049925112332
^	uv	0.00112359550562
n	vodka	0.00049925112332
n	situation	0.00149775336995
v	waitin	0.00045065344750
v	happen	0.00180261379000
!	#fuuuuuuucccit	0.00246305418719
@	@iits_keyzlaa	0.00140252454418
!	nah	0.00246305418719
r	though	0.00145137880987
l	ur	0.01587301587302
r	like	0.00580551523948
u	http://myloc.me/dxnyx	0.00448430493274
@	@paigemontojo	0.00140252454418
n	flyboys	0.00049925112332
^	james	0.00561797752809
^	franco	0.00112359550562
v	die	0.00090130689500
n	journalists	0.00049925112332
a	social	0.00397350993377
n	media	0.00149775336995
n	experts	0.00049925112332
r	alike	0.00145137880987
v	appreciate	0.00045065344750
n	spoof	0.00049925112332
^	dallas	0.00112359550562
u	http://trunc.it/c5l6r	0.00448430493274
@	@r0ziie	0.00140252454418
v	start	0.00405588102749
n	job	0.00149775336995
@	@liltunechi	0.00140252454418
$	8	0.00925925925926
n	days	0.00199700449326
p	until	0.00559105431310
v	#freeweezy	0.00045065344750
v	shoutout	0.00045065344750
#	#freeweezy	0.00709219858156
n	everyday	0.00049925112332
v	//free	0.00045065344750
^	lil	0.00337078651685
^	wayne	0.00112359550562
$	8%	0.00462962962963
^	usa	0.00112359550562
n	masters	0.00049925112332
^	islamic	0.00112359550562
n	jihad	0.00049925112332
n	militant	0.00049925112332
v	killed	0.00090130689500
p	near	0.00159744408946
^	gaza	0.00112359550562
n	border	0.00049925112332
u	http://bit.ly/cn9o60	0.00448430493274
@	@3brosangel	0.00140252454418
@	@freshetp757	0.00140252454418
@	@muneeetp	0.00140252454418
@	@sleepetp	0.00140252454418
!	morning	0.00246305418719
n	#etp	0.00049925112332
n	fam	0.00049925112332
a	sappy	0.00264900662252
n	movie	0.00199700449326
^	kim	0.00337078651685
v	asked	0.00090130689500
~	—	0.00371747211896
n	movies	0.00099850224663
a	several	0.00132450331126
n	times	0.00199700449326
u	http://4ms.me/9ydplg	0.00448430493274
@	@josaypoo	0.00140252454418
n	gurrrl	0.00049925112332
a	able	0.00132450331126
n	~ruhypnol	0.00049925112332
@	@sdothalliday	0.00140252454418
@	@agentjtbaron	0.00280504908836
@	@pinnie99	0.00140252454418
@	@woohooyoo	0.00140252454418
#	#rush	0.00709219858156
x	there	0.40000000000000
n	excuses	0.00049925112332
^	us	0.00337078651685
n	soldiers	0.00049925112332
n	ballets	0.00049925112332
v	vote	0.00180261379000
v	wait	0.00450653447499
^	mike	0.00224719101124
^	miller	0.00337078651685
v	comes	0.00135196034250
t	back	0.02173913043478
v	become	0.00135196034250
n	favorite	0.00049925112332
@	@sexy_overdose	0.00140252454418
r	late	0.00145137880987
a	right	0.00662251655629
@	@neiacracks	0.00140252454418
l	what's	0.02777777777778
n	point	0.00149775336995
a	grown	0.00132450331126
n	mohawk	0.00049925112332
@	@relationship1o1	0.00140252454418
v	fooling	0.00045065344750
o	urself	0.00094073377234
l	it'll	0.00396825396825
a	different	0.00794701986755
,	',	0.00058309037901
n	shades	0.00049925112332
a	same	0.00662251655629
@	@topshelfcuzo	0.00140252454418
^	good	0.00112359550562
^	times	0.00112359550562
!	damm	0.00492610837438
v	cutt	0.00045065344750
r	deep	0.00145137880987
r	justt	0.00145137880987
v	noticedd	0.00045065344750
o	daht	0.00094073377234
,	.....	0.00349854227405
@	@swagga_l	0.00140252454418
g	idc	0.00729927007299
n	rings	0.00099850224663
v	aint	0.00135196034250
n	chumps	0.00049925112332
^	socacize	0.00112359550562
^	rogers	0.00112359550562
n	tv	0.00149775336995
$	10	0.02777777777778
p	–	0.00079872204473
$	11:30	0.00462962962963
n	a.m.	0.00049925112332
v	missed	0.00090130689500
o	us	0.00940733772342
l	we'll	0.01587301587302
r	back	0.01306240928882
$	3:00	0.00462962962963
n	p.m.	0.00049925112332
n	midnight	0.00049925112332
@	@hiscedesbenz	0.00140252454418
$	17	0.00925925925926
@	@moemartin44	0.00140252454418
@	@ehitch42	0.00140252454418
n	cheerleader	0.00049925112332
a	attractive	0.00132450331126
~	<<	0.00557620817844
v	hit	0.00135196034250
p	tho	0.00239616613419
l	idk	0.01587301587302
^	#bet	0.00112359550562
@	@melisalazar	0.00140252454418
!	uh-oh	0.00246305418719
@	@creativityflow	0.00140252454418
v	trim	0.00045065344750
n	following	0.00049925112332
n	tree	0.00099850224663
p	per	0.00079872204473
u	http://bit.ly/home_work	0.00448430493274
n	internet	0.00149775336995
n	marketing	0.00099850224663
n	seminars	0.00049925112332
!	goodmorning	0.00492610837438
v	talk	0.00225326723749
^	“megamind”	0.00112359550562
^	tina	0.00112359550562
u	http://ow.ly/30v2z	0.00448430493274
@	@knightrider233	0.00140252454418
r	seriously	0.00435413642961
v	can't	0.00675980171248
^	may	0.00224719101124
!	damn	0.01477832512315
v	gonna	0.00630914826498
n	fun	0.00149775336995
@	@rainbowsora	0.00140252454418
n	sec	0.00049925112332
,	?!?	0.00116618075802
l	it's	0.09523809523810
n	dinnertime	0.00049925112332
r	here	0.02177068214804
o	yall	0.00282220131703
r	sholl	0.00145137880987
a	quiet	0.00132450331126
v	speak	0.00090130689500
@	@mzchinezeeyez	0.00140252454418
@	@mcqspeaks	0.00140252454418
,	!!....	0.00058309037901
v	wud	0.00045065344750
n	lightbulb	0.00049925112332
v	behaving	0.00045065344750
x	such	0.06666666666667
n	manner	0.00049925112332
v	wn't	0.00045065344750
v	turn	0.00090130689500
v	forces	0.00045065344750
v	leave	0.00270392068499
d	ma	0.00230149597238
n	room	0.00049925112332
!	chah	0.00246305418719
^	andrew	0.00112359550562
v	check	0.00540784136999
n	tracks	0.00099850224663
a	upcoming	0.00132450331126
@	@weezer	0.00140252454418
n	albums	0.00049925112332
u	http://ping.fm/fks2z	0.00448430493274
u	http://su.pr/8ztrnz	0.00448430493274
a	quality	0.00132450331126
p	wif	0.00079872204473
n	bestmate	0.00049925112332
@	@nonnyjengdara	0.00140252454418
@	@grismeira	0.00140252454418
e	♥	0.02702702702703
u	http://myloc.me/dwsku	0.00448430493274
@	@teamcsimpspa	0.00140252454418
!	omg	0.01970443349754
^	pa	0.00112359550562
e	(:	0.02027027027027
p	abouts	0.00079872204473
v	making	0.00180261379000
n	moves	0.00049925112332
u	http://www.youtube.com/watch?v=wopz5ppkemc	0.00448430493274
@	@jefemck	0.00140252454418
n	find	0.00049925112332
#	#tag	0.00709219858156
@	@belieber4ever24	0.00140252454418
!	-lol	0.00246305418719
g	jk	0.00729927007299
!	ahah	0.00246305418719
l	itss	0.00396825396825
a	okayy	0.00132450331126
l	wats	0.00396825396825
@	@flacodf	0.00140252454418
@	@jasmincalle	0.00140252454418
^	jasmin	0.00112359550562
^	sema	0.00112359550562
^	show	0.00449438202247
n	points	0.00149775336995
n	assists	0.00049925112332
#	#rondo	0.00709219858156
a	serious	0.00397350993377
@	@fadfixation	0.00140252454418
l	that's	0.06349206349206
@	@giftedgentleman	0.00140252454418
l	id	0.00793650793651
n	virgin	0.00049925112332
@	@mstasia2u	0.00140252454418
n	men	0.00099850224663
a	pregnant	0.00264900662252
r	instead	0.00435413642961
n	women	0.00149775336995
@	@jncoward	0.00140252454418
^	bbr	0.00112359550562
n	aliases	0.00049925112332
v	add	0.00090130689500
n	space	0.00049925112332
^	chicagoan	0.00112359550562
n	voters	0.00049925112332
^	uptown	0.00112359550562
n	brownies	0.00049925112332
n	entertainment	0.00049925112332
$	dozen	0.00462962962963
$	15	0.00925925925926
n	page	0.00199700449326
n	ballots	0.00049925112332
@	@ayy_yohoney	0.00140252454418
#	#walesaid	0.00709219858156
g	dt	0.00729927007299
@	@its_a_hair_flip	0.00140252454418
n	downtown	0.00049925112332
,	!!..	0.00058309037901
#	#jammy	0.00709219858156
~	-->	0.00185873605948
^	bianca	0.00112359550562
n	ppl	0.00099850224663
v	smell	0.00180261379000
o	themselves	0.00094073377234
@	@nikzsweets	0.00140252454418
!	lmaooo	0.00246305418719
o	iit	0.00188146754468
s	mans	0.05555555555556
v	wasn't	0.00135196034250
a	hurt	0.00132450331126
v	feel	0.00315457413249
d	dat	0.00230149597238
n	shiit	0.00049925112332
l	lets	0.00793650793651
v	smoke	0.00135196034250
a	past	0.00132450331126
a	present	0.00132450331126
n	bullshit	0.00049925112332
p	behind	0.00239616613419
@	@jevonpepper	0.00140252454418
o	them	0.01411100658514
n	fridge	0.00099850224663
a	fine	0.00529801324503
v	could	0.00405588102749
v	freeze	0.00045065344750
o	ya	0.00188146754468
@	@thenyknicks	0.00140252454418
^	danilo	0.00112359550562
^	gallinari	0.00112359550562
@	@slimmgoon	0.00140252454418
s	womans	0.05555555555556
n	#love	0.00049925112332
v	die/	0.00045065344750
n	lover	0.00049925112332
v	send	0.00090130689500
n	interest's	0.00049925112332
n	dm	0.00099850224663
v	remember	0.00180261379000
^	htown	0.00112359550562
v	visiting	0.00045065344750
n	weekend	0.00099850224663
v	headed	0.00045065344750
n	drag	0.00049925112332
p	@	0.00638977635783
$	2020	0.00462962962963
v	join	0.00045065344750
@	@motoridersd	0.00140252454418
n	fingers	0.00049925112332
v	crossed	0.00045065344750
@	@d_o_p_e	0.00140252454418
a	gay	0.00264900662252
v	drinkin	0.00090130689500
^	kool-aid	0.00224719101124
v	socks	0.00045065344750
d	another	0.00920598388953
n	fruit	0.00049925112332
n	punch	0.00049925112332
e	-____-	0.00675675675676
@	@chief_inspector	0.00140252454418
d	some	0.01956271576525
v	inking	0.00045065344750
v	done	0.00135196034250
r	long	0.00145137880987
@	@mstara10	0.00140252454418
r	sure	0.00290275761974
v	following	0.00180261379000
r	about	0.00435413642961
o	anyone	0.00094073377234
v	follows	0.00045065344750
v	dm	0.00090130689500
r	afterwards	0.00290275761974
v	trying	0.00225326723749
v	promote	0.00045065344750
n	stuff	0.00199700449326
l	i'll	0.01190476190476
v	unfollow	0.00045065344750
v	thank	0.00315457413249
^	christian	0.00112359550562
n	chapel	0.00099850224663
v	ignores	0.00045065344750
z	matthew's	0.04761904761905
^	gospel	0.00112359550562
a	pathetic	0.00132450331126
^	muslim	0.00112359550562
v	preaches	0.00045065344750
^	oxford	0.00224719101124
n	college	0.00049925112332
^	mail	0.00112359550562
u	http://goo.gl/nucv	0.00448430493274
@	@sureside	0.00140252454418
v	feels	0.00135196034250
n	math	0.00049925112332
n	class	0.00199700449326
@	@iammissapril	0.00140252454418
v	wanted	0.00225326723749
v	tell	0.00225326723749
v	sat	0.00045065344750
a	old	0.00927152317881
t	down	0.05434782608696
r	somewhere	0.00145137880987
v	doing	0.00225326723749
r	most	0.00435413642961
@	@makeupkimporter	0.00140252454418
!	ewww	0.00492610837438
a	nasty	0.00662251655629
g	smh	0.08759124087591
v	guard	0.00045065344750
a	fucking	0.00264900662252
^	jones	0.00112359550562
@	@nomoreperks	0.00140252454418
^	#subeta	0.00112359550562
v	admit	0.00045065344750
^	pokemon	0.00112359550562
g	ngl	0.00729927007299
v	did	0.00495718792249
n	ps	0.00049925112332
v	hearing	0.00045065344750
^	the	0.00224719101124
^	early	0.00112359550562
n	cast	0.00099850224663
v	outraged	0.00045065344750
^	four	0.00112359550562
^	loko	0.00112359550562
a	subsequent	0.00132450331126
#	#parentsjustdontunderstand	0.00709219858156
n	laugh	0.00049925112332
g	m	0.00729927007299
g	cc	0.00729927007299
@	@herroyalsexynez	0.00140252454418
@	@aceoutdamo	0.00140252454418
#	#imsomocity	0.00709219858156
@	@qdadon	0.00140252454418
v	freestylin	0.00045065344750
d	tha	0.00230149597238
a	whole	0.00397350993377
a	mo	0.00132450331126
n	city	0.00199700449326
n	don	0.00049925112332
n	freestyle	0.00049925112332
g	ro	0.00729927007299
@	@rinaro	0.00140252454418
!	lmaoo	0.00492610837438
!	ohhh	0.00246305418719
v	came	0.00315457413249
n	car	0.00149775336995
g	gbr	0.00729927007299
&	nd	0.00418410041841
^	rena	0.00112359550562
p	w	0.00079872204473
n	e	0.00049925112332
@	@thedillon1	0.00140252454418
v	workin	0.00045065344750
n	website	0.00049925112332
u	http://bit.ly/clrm23	0.00448430493274
g	<--	0.01459854014599
^	#iconlounge	0.00112359550562
$	257	0.00462962962963
^	trinity	0.00112359550562
^	ave	0.00224719101124
a	downtown	0.00132450331126
^	atlanta	0.00337078651685
v	rt	0.00225326723749
n	perogies	0.00149775336995
^	pyt	0.00112359550562
n	bacon	0.00049925112332
n	cheeseburger	0.00049925112332
n	pumpkin	0.00099850224663
p	w/	0.00239616613419
a	brown	0.00132450331126
n	sugar	0.00099850224663
n	ice	0.00049925112332
n	cream	0.00049925112332
u	http://on.fb.me/boupsz	0.00448430493274
p	via	0.00718849840256
@	@tommyup	0.00140252454418
^	thosefourrightchords	0.00112359550562
u	http://tumblr.com/x47nbupe1	0.00448430493274
^	jax	0.00112359550562
n	breast	0.00099850224663
n	cancer	0.00049925112332
a	alittle	0.00132450331126
n	bit	0.00049925112332
^	cns	0.00112359550562
^	news	0.00337078651685
n	congressional	0.00049925112332
n	report	0.00049925112332
v	casts	0.00090130689500
n	doubt	0.00049925112332
n	constitutionality	0.00049925112332
z	obamacare's	0.04761904761905
a	individual	0.00132450331126
n	mandate	0.00049925112332
u	http://fb.me/ls9j5yzi	0.00448430493274
$	$20	0.00462962962963
n	advance	0.00049925112332
u	http://bit.ly/bxptqn-	0.00448430493274
$	$25	0.00925925925926
n	door-	0.00049925112332
v	party	0.00045065344750
z	chicago's	0.04761904761905
n	elite-	0.00049925112332
n	network	0.00049925112332
n	opportunities	0.00049925112332
n	bird	0.00049925112332
n	special	0.00049925112332
a	conscious	0.00132450331126
n	capitalism	0.00049925112332
n	business	0.00199700449326
n	model	0.00099850224663
a	21st	0.00132450331126
n	century	0.00049925112332
a	online	0.00397350993377
n	masterclass	0.00049925112332
u	http://eepurl.com/bqsup	0.00448430493274
@	@brandon_lilhero	0.00140252454418
v	miss	0.00180261379000
$	#4	0.00462962962963
$	14:14	0.00462962962963
@	@_twinklytoes	0.00140252454418
n	dance	0.00049925112332
^	nicki	0.00224719101124
v	cracking	0.00045065344750
@	@tupacquote	0.00140252454418
a	sleeping	0.00132450331126
n	dreams	0.00099850224663
a	microwaved	0.00132450331126
n	grilled	0.00099850224663
n	cheese	0.00149775336995
a	getto	0.00132450331126
n	sandwhich	0.00049925112332
l	they're	0.00793650793651
#	#haiku	0.00709219858156
#	#mooku	0.00709219858156
a	much	0.00794701986755
n	kind	0.00149775336995
@	@yucantbhollow	0.00140252454418
^	ipod	0.00112359550562
^	touch	0.00112359550562
n	sale	0.00099850224663
v	lookin	0.00045065344750
#	#cdnleft	0.00709219858156
#	#cdnprog	0.00709219858156
^	canada	0.00337078651685
n	glut	0.00049925112332
a	clean	0.00132450331126
n	energy	0.00049925112332
&	yet	0.00418410041841
n	madness	0.00049925112332
v	rules	0.00045065344750
n	utilities	0.00049925112332
^	co2	0.00112359550562
^	art	0.00224719101124
,	):	0.00116618075802
a	fascinating	0.00132450331126
u	http://dlvr.it/7dnjp	0.00448430493274
#	#cdnpoli	0.00709219858156
a	hungryyyyy	0.00132450331126
p	(@	0.00319488817891
^	jasmine	0.00112359550562
$	26	0.01388888888889
u	http://4sq.com/7pdqd0	0.00448430493274
@	@mizchristine	0.00140252454418
v	set	0.00090130689500
@	@sxyhiyella	0.00140252454418
v	hiding	0.00045065344750
n	tornado	0.00049925112332
n	hibachi	0.00049925112332
n	taste	0.00049925112332
@	@rivaaaaa_	0.00140252454418
v	#nowplaying	0.00045065344750
^	whip	0.00112359550562
^	appeal	0.00112359550562
^	babyface	0.00112359550562
!	bwaahaha	0.00246305418719
a	classic	0.00132450331126
n	scoreboard	0.00049925112332
v	ended	0.00045065344750
n	season	0.00199700449326
v	rolled	0.00045065344750
n	team	0.00299550673989
v	lost	0.00090130689500
^	isu	0.00112359550562
@	@camaromikeb	0.00140252454418
@	@bigredintejas	0.00140252454418
^	husker	0.00112359550562
n	fan	0.00099850224663
@	@jewelthejewel	0.00140252454418
n	love	0.00449326010984
^	bruno	0.00224719101124
^	mars	0.00224719101124
@	@hollaatbeanz	0.00140252454418
a	due	0.00264900662252
v	whensending	0.00045065344750
n	radio	0.00049925112332
n	cats	0.00099850224663
n	royalties	0.00049925112332
v	nah	0.00045065344750
v	mean	0.00045065344750
n	step	0.00049925112332
,	;	0.00349854227405
@	@nyomibanxxx	0.00140252454418
a	sexy	0.00529801324503
@	@hiphopbillboard	0.00140252454418
t	out♥	0.01086956521739
@	@jamielynnodell	0.00140252454418
n	worries	0.00049925112332
v	seems	0.00090130689500
n	lot	0.00149775336995
a	busy	0.00132450331126
^	motorola	0.00337078651685
^	droid	0.00224719101124
n	oem	0.00049925112332
n	window	0.00049925112332
n	mount	0.00049925112332
,	–	0.00233236151603
r	only	0.00145137880987
n	generation	0.00149775336995
n	product	0.00099850224663
g	descriptionthe	0.00729927007299
g	dr	0.00729927007299
u	http://bit.ly/beczwl	0.00448430493274
v	sleep	0.00090130689500
@	@scottwesterfeld	0.00140252454418
^	halloween	0.00674157303371
v	approaches	0.00045065344750
n	parents	0.00049925112332
v	note	0.00045065344750
n	reminder	0.00049925112332
^	wall	0.00224719101124
^	street	0.00224719101124
^	journal	0.00224719101124
u	http://yfrog.com/my3ssej	0.00448430493274
@	@perezhilton	0.00140252454418
@	@kylieminogue	0.00280504908836
v	forget	0.00090130689500
a	ready	0.00662251655629
^	u.s.	0.00224719101124
n	tour	0.00099850224663
^	april	0.00112359550562
$	2011	0.00925925925926
n	yes	0.00049925112332
#	#americaloveskylie	0.00709219858156
@	@slimmazglue	0.00140252454418
!	well	0.00985221674877
r	y	0.00435413642961
d	da	0.00805523590334
v	didnt	0.00135196034250
v	charge	0.00045065344750
^	loblaws	0.00112359550562
v	kill	0.00090130689500
$	4-8	0.00462962962963
@	@thetiffanyshow	0.00140252454418
v	providing	0.00045065344750
n	water	0.00149775336995
n	desert	0.00049925112332
v	wet	0.00045065344750
n	life	0.00399400898652
v	ought	0.00045065344750
v	bless	0.00090130689500
@	@hotjacques	0.00140252454418
^	chicago	0.00224719101124
^	jacques	0.00112359550562
@	@nanat_001	0.00140252454418
v	pray	0.00045065344750
v	unite	0.00045065344750
v	learn	0.00135196034250
^	indonesia	0.00337078651685
n	prayers	0.00049925112332
n	survivors	0.00049925112332
a	loved	0.00132450331126
n	ones	0.00149775336995
@	@bellethequeen	0.00140252454418
!	eh	0.00492610837438
v	think	0.00856241550248
r	actually	0.00870827285922
r	there	0.01306240928882
v	hafta	0.00045065344750
n	groupie	0.00049925112332
p	unless	0.00079872204473
v	walks	0.00090130689500
p	through	0.00718849840256
a	front	0.00132450331126
n	door	0.00149775336995
n	cleaning	0.00049925112332
p	around	0.00159744408946
n	house	0.00199700449326
a	hot	0.00794701986755
n	shower	0.00099850224663
$	15/30	0.00462962962963
n	minutes	0.00049925112332
v	knows	0.00135196034250
@	@simplyme706	0.00140252454418
v	broke	0.00045065344750
d	ya	0.00460299194476
^	gshock	0.00112359550562
r	completely	0.00145137880987
v	offended	0.00045065344750
@	@clockworkstark	0.00140252454418
@	@bigtimealy	0.00140252454418
l	itd	0.00396825396825
a	random	0.00264900662252
n	chick	0.00199700449326
^	rdj	0.00112359550562
o	yo	0.00094073377234
v	finished	0.00090130689500
v	cooking	0.00045065344750
n	hospitality	0.00049925112332
a	culinary	0.00264900662252
n	arts	0.00099850224663
n	kitchen	0.00099850224663
,	!!!!!	0.00291545189504
@	@miko_lee	0.00140252454418
n	self	0.00199700449326
n	portraits	0.00049925112332
u	http://yfrog.com/mryqqj	0.00448430493274
@	@j_d1bound	0.00140252454418
$	7-to	0.00462962962963
$	1	0.02314814814815
@	@yagurl_vfly	0.00140252454418
l	whats	0.01587301587302
a	wrong	0.00264900662252
v	dancing	0.00045065344750
^	damnmartin58	0.00112359550562
u	http://tumblr.com/xfknc9shz	0.00448430493274
!	ugh	0.01477832512315
n	bitchez	0.00049925112332
v	tlk	0.00045065344750
n	shitt	0.00049925112332
a	dumb	0.00397350993377
r	af	0.00145137880987
v	tellin	0.00045065344750
n	sumone	0.00049925112332
v	ain	0.00045065344750
v	fina	0.00045065344750
v	strt	0.00090130689500
v	callin	0.00045065344750
n	fades	0.00049925112332
a	young	0.00397350993377
n	k-pop	0.00049925112332
n	idols	0.00049925112332
v	fulfill	0.00045065344750
n	citizen	0.00049925112332
n	duties	0.00049925112332
a	regional	0.00132450331126
n	elections	0.00049925112332
s	girls’	0.05555555555556
n	member	0.00049925112332
^	yoona	0.00112359550562
d	her	0.00575373993096
u	http://tumblr.com/xrqnedzoo	0.00448430493274
a	modern	0.00132450331126
n	vacation	0.00099850224663
n	ex’s	0.00049925112332
n	partners	0.00099850224663
u	http://t.co/dt0o56b	0.00448430493274
a	happy	0.01059602649007
v	suck	0.00135196034250
@	@sigmachipeepers	0.00140252454418
#	#teamceltics	0.00709219858156
^	lakers	0.00561797752809
v	coming	0.00225326723749
@	@harmalicious	0.00140252454418
a	healthy	0.00132450331126
n	spinach	0.00049925112332
e	;)	0.05405405405405
@	@laurakmm	0.00140252454418
@	@chanealdenise	0.00140252454418
!	yes	0.01477832512315
n	email	0.00099850224663
n	address	0.00049925112332
n	link	0.00199700449326
a	peanut	0.00132450331126
l	mommyy's	0.00396825396825
r	anymore	0.00435413642961
n	body	0.00099850224663
v	hurting	0.00045065344750
@	@i_amlaw	0.00140252454418
g	witcha	0.00729927007299
^	mr.	0.00224719101124
^	law	0.00112359550562
@	@riskyiishy	0.00140252454418
n	conclusion	0.00049925112332
#	#topsecret	0.00709219858156
n	songs	0.00049925112332
v	eating	0.00045065344750
a	juiciest	0.00132450331126
n	meat	0.00049925112332
^	moroccan	0.00112359550562
n	restaurant	0.00149775336995
n	year	0.00399400898652
n	birthday	0.00199700449326
@	@flight_365	0.00140252454418
g		0.00729927007299
@	@smokierobinsonn	0.00140252454418
n	brother	0.00149775336995
g		0.00729927007299
$	20	0.01388888888889
g	x	0.00729927007299
a	glorious	0.00132450331126
v	blessed	0.00045065344750
@	@ala4adam	0.00140252454418
v	based	0.00090130689500
p	upon	0.00079872204473
s	competition's	0.05555555555556
n	vocals	0.00049925112332
n	absence	0.00049925112332
^	barbara	0.00112359550562
^	streisand	0.00112359550562
